V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,xrf,xrs,xs1,xs2,xk1,Jrelnp,Jrelp,
-87.978587,0.016869,0.000072,6.807458,6.807521,145.060276,145.060254,1.559746,1.490378,0.000073,0.007361,0.697299,0.697298,0.697282,0.454057,0.697218,0.000189,0.449419,0.192674,0.001003,0.999552,0.415343,0.000511,0.999552,0.452378,0.000000,1.000000,0.811140,1.000000,0.998074,0.999653,1.000000,1.000000,0.001444,0.000055,0.608147,0.408442,0.000193,0.996766,0.000000,0.000000,0.021914
-87.979527,0.017946,0.000071,6.822577,6.822639,145.049622,145.049600,1.556328,1.476787,0.000072,0.007361,0.697332,0.697329,0.697307,0.454092,0.697178,0.000189,0.437062,0.181186,0.001003,0.999552,0.392426,0.000511,0.999552,0.427181,0.000000,1.000000,0.800973,1.000000,0.997667,0.999564,1.000000,1.000000,0.001403,0.000105,0.628135,0.414882,0.000193,0.996765,0.000000,0.000000,0.020838
-87.978625,0.017480,0.000072,6.816773,6.816835,145.051850,145.051829,1.560423,1.485965,0.000073,0.007361,0.697301,0.697298,0.697280,0.454057,0.697189,0.000189,0.443488,0.187000,0.001003,0.999552,0.403989,0.000511,0.999552,0.439905,0.000000,1.000000,0.805888,1.000000,0.997876,0.999611,1.000000,1.000000,0.001426,0.000075,0.618085,0.412073,0.000193,0.996766,0.000000,0.000000,0.021649
-87.979002,0.017358,0.000072,6.790691,6.790753,145.073272,145.073251,1.566521,1.494641,0.000073,0.007361,0.697314,0.697312,0.697295,0.454073,0.697221,0.000189,0.447179,0.190488,0.001003,0.999552,0.411138,0.000511,0.999552,0.447713,0.000000,1.000000,0.810037,1.000000,0.998025,0.999643,1.000000,1.000000,0.001446,0.000062,0.611893,0.409014,0.000193,0.996765,0.000000,0.000000,0.022701
-87.977994,0.017047,0.000072,6.808566,6.808628,145.055555,145.055533,1.562966,1.492589,0.000073,0.007362,0.697279,0.697277,0.697261,0.454033,0.697194,0.000189,0.448598,0.191876,0.001003,0.999552,0.413714,0.000511,0.999552,0.450592,0.000000,1.000000,0.810058,1.000000,0.998035,0.999644,1.000000,1.000000,0.001447,0.000057,0.609544,0.409957,0.000193,0.996766,0.000000,0.000000,0.022841
-87.976871,0.016977,0.000072,6.806456,6.806519,145.050150,145.050129,1.566844,1.497468,0.000073,0.007363,0.697240,0.697238,0.697224,0.453987,0.697163,0.000189,0.450508,0.193771,0.001003,0.999552,0.417416,0.000511,0.999552,0.454673,0.000000,1.000000,0.811130,1.000000,0.998070,0.999650,1.000000,1.000000,0.001460,0.000052,0.606190,0.410785,0.000193,0.996766,0.000000,0.000000,0.024883
-87.977126,0.017564,0.000072,6.792110,6.792173,145.059344,145.059322,1.573185,1.500221,0.000073,0.007362,0.697249,0.697247,0.697230,0.453997,0.697156,0.000189,0.447053,0.190387,0.001003,0.999552,0.410739,0.000511,0.999552,0.447310,0.000000,1.000000,0.808595,1.000000,0.997964,0.999626,1.000000,1.000000,0.001458,0.000062,0.612050,0.412898,0.000193,0.996766,0.000000,0.000000,0.026100
-87.979512,0.017582,0.000072,6.776504,6.776566,145.075883,145.075862,1.562888,1.487137,0.000073,0.007361,0.697331,0.697329,0.697311,0.454093,0.697216,0.000189,0.442572,0.186143,0.001003,0.999552,0.402131,0.000511,0.999552,0.437874,0.000000,1.000000,0.804832,1.000000,0.997794,0.999585,1.000000,1.000000,0.001428,0.000079,0.619396,0.416420,0.000193,0.996765,0.000000,0.000000,0.026439
-87.978509,0.017620,0.000072,6.796361,6.796423,145.061201,145.061179,1.565252,1.490023,0.000073,0.007361,0.697297,0.697294,0.697276,0.454052,0.697184,0.000189,0.443196,0.186730,0.001003,0.999552,0.403382,0.000511,0.999552,0.439238,0.000000,1.000000,0.805262,1.000000,0.997836,0.999598,1.000000,1.000000,0.001435,0.000077,0.618458,0.414852,0.000193,0.996766,0.000000,0.000000,0.024742
-87.980718,0.017675,0.000071,6.783020,6.783082,145.077453,145.077432,1.557105,1.479326,0.000072,0.007360,0.697373,0.697371,0.697351,0.454141,0.697234,0.000189,0.438962,0.182858,0.001003,0.999553,0.395657,0.000511,0.999553,0.430739,0.000000,1.000000,0.802262,1.000000,0.997697,0.999565,1.000000,1.000000,0.001411,0.000096,0.625109,0.416910,0.000193,0.996765,0.000000,0.000000,0.024359
-87.972693,0.016080,0.000073,6.826407,6.826471,145.027779,145.027757,1.579414,1.519836,0.000074,0.007366,0.697095,0.697094,0.697084,0.453820,0.697057,0.000189,0.463438,0.207671,0.001003,0.999552,0.445836,0.000511,0.999552,0.485737,0.000000,1.000000,0.824536,1.000000,0.998524,0.999746,1.000000,1.000000,0.001532,0.000025,0.581320,0.398919,0.000193,0.996767,0.000000,0.000000,0.024792
-87.977525,0.017215,0.000072,6.803873,6.803936,145.058571,145.058549,1.569151,1.498926,0.000073,0.007362,0.697262,0.697261,0.697245,0.454014,0.697181,0.000189,0.449443,0.192709,0.001003,0.999552,0.415527,0.000511,0.999552,0.452549,0.000000,1.000000,0.811353,1.000000,0.998083,0.999655,1.000000,1.000000,0.001459,0.000054,0.608046,0.408479,0.000193,0.996766,0.000000,0.000000,0.022993
-87.977437,0.018033,0.000072,6.811752,6.811814,145.045986,145.045964,1.569424,1.491636,0.000073,0.007362,0.697259,0.697257,0.697237,0.454008,0.697131,0.000189,0.440659,0.184414,0.001003,0.999552,0.398804,0.000511,0.999552,0.434197,0.000000,1.000000,0.802960,1.000000,0.997752,0.999580,1.000000,1.000000,0.001434,0.000087,0.622510,0.416154,0.000193,0.996766,0.000000,0.000000,0.024471
-87.981675,0.017065,0.000071,6.796607,6.796669,145.081640,145.081619,1.548813,1.475989,0.000072,0.007359,0.697406,0.697404,0.697386,0.454181,0.697299,0.000189,0.444243,0.187675,0.001002,0.999553,0.405447,0.000511,0.999553,0.441490,0.000000,1.000000,0.808228,1.000000,0.997945,0.999627,1.000000,1.000000,0.001406,0.000072,0.616852,0.408316,0.000193,0.996765,0.000000,0.000000,0.019347
-87.978869,0.017345,0.000072,6.808221,6.808283,145.059893,145.059871,1.561206,1.488222,0.000073,0.007361,0.697309,0.697307,0.697290,0.454067,0.697207,0.000189,0.445305,0.188702,0.001003,0.999552,0.407448,0.000511,0.999552,0.443693,0.000000,1.000000,0.807844,1.000000,0.997948,0.999627,1.000000,1.000000,0.001432,0.000068,0.615089,0.410441,0.000193,0.996765,0.000000,0.000000,0.021747
-87.976107,0.017129,0.000072,6.818995,6.819058,145.041425,145.041404,1.570543,1.501075,0.000073,0.007363,0.697213,0.697212,0.697197,0.453956,0.697136,0.000189,0.450543,0.193815,0.001003,0.999552,0.417636,0.000511,0.999552,0.454890,0.000000,1.000000,0.811440,1.000000,0.998094,0.999657,1.000000,1.000000,0.001466,0.000051,0.606152,0.409204,0.000193,0.996766,0.000000,0.000000,0.023517
-87.977894,0.016779,0.000072,6.807363,6.807426,145.056657,145.056635,1.562050,1.493697,0.000073,0.007362,0.697275,0.697274,0.697259,0.454029,0.697200,0.000189,0.450940,0.194190,0.001003,0.999552,0.418340,0.000511,0.999552,0.455674,0.000000,1.000000,0.812118,1.000000,0.998110,0.999660,1.000000,1.000000,0.001453,0.000050,0.605472,0.408555,0.000193,0.996766,0.000000,0.000000,0.022904
-87.980089,0.017154,0.000072,6.798049,6.798111,145.067829,145.067808,1.554029,1.480425,0.000073,0.007360,0.697351,0.697349,0.697332,0.454117,0.697241,0.000189,0.443618,0.187107,0.001003,0.999553,0.404070,0.000511,0.999553,0.440017,0.000000,1.000000,0.805741,1.000000,0.997856,0.999603,1.000000,1.000000,0.001419,0.000075,0.617845,0.413621,0.000193,0.996765,0.000000,0.000000,0.022855
-87.978792,0.017060,0.000072,6.788734,6.788796,145.070485,145.070463,1.563479,1.492853,0.000073,0.007361,0.697306,0.697305,0.697289,0.454065,0.697221,0.000189,0.448492,0.191763,0.001003,0.999552,0.413476,0.000511,0.999552,0.450324,0.000000,1.000000,0.810196,1.000000,0.998026,0.999640,1.000000,1.000000,0.001447,0.000058,0.609661,0.410817,0.000193,0.996765,0.000000,0.000000,0.024303
-87.972599,0.015546,0.000073,6.845521,6.845585,145.016700,145.016678,1.571409,1.514668,0.000074,0.007366,0.697092,0.697091,0.697082,0.453816,0.697059,0.000189,0.465827,0.210477,0.001003,0.999552,0.451562,0.000511,0.999552,0.492006,0.000000,1.000000,0.827232,1.000000,0.998608,0.999764,1.000000,1.000000,0.001530,0.000022,0.576266,0.395588,0.000193,0.996767,0.000000,0.000000,0.022793
-87.979858,0.017802,0.000071,6.814489,6.814551,145.053885,145.053863,1.554414,1.475096,0.000072,0.007360,0.697343,0.697341,0.697319,0.454106,0.697188,0.000189,0.436792,0.180946,0.001003,0.999553,0.391836,0.000511,0.999553,0.426550,0.000000,1.000000,0.800093,1.000000,0.997626,0.999552,1.000000,1.000000,0.001402,0.000107,0.628530,0.417011,0.000193,0.996765,0.000000,0.000000,0.022121
-87.978973,0.018637,0.000071,6.813467,6.813529,145.048682,145.048661,1.564117,1.479554,0.000072,0.007361,0.697313,0.697310,0.697284,0.454068,0.697115,0.000189,0.431886,0.176739,0.001003,0.999552,0.383654,0.000511,0.999552,0.417491,0.000000,1.000000,0.796798,1.000000,0.997473,0.999515,1.000000,1.000000,0.001405,0.000135,0.635655,0.419532,0.000193,0.996765,0.000000,0.000000,0.023509
-87.980159,0.017833,0.000072,6.765346,6.765407,145.085064,145.085043,1.563959,1.486226,0.000073,0.007360,0.697354,0.697352,0.697332,0.454119,0.697225,0.000189,0.440359,0.184117,0.001003,0.999553,0.398159,0.000511,0.999553,0.433485,0.000000,1.000000,0.803506,1.000000,0.997727,0.999569,1.000000,1.000000,0.001423,0.000089,0.622842,0.417416,0.000193,0.996765,0.000000,0.000000,0.026988
-87.978170,0.019002,0.000071,6.820644,6.820706,145.041535,145.041513,1.569753,1.483710,0.000072,0.007362,0.697285,0.697282,0.697255,0.454035,0.697079,0.000189,0.431116,0.176098,0.001003,0.999552,0.382505,0.000511,0.999552,0.416199,0.000000,1.000000,0.796698,1.000000,0.997474,0.999517,1.000000,1.000000,0.001409,0.000140,0.636747,0.418773,0.000193,0.996766,0.000000,0.000000,0.023189
-87.979808,0.017663,0.000072,6.787167,6.787229,145.073983,145.073961,1.562766,1.486830,0.000073,0.007360,0.697342,0.697339,0.697320,0.454105,0.697221,0.000189,0.441932,0.185552,0.001003,0.999552,0.401139,0.000511,0.999552,0.436747,0.000000,1.000000,0.805034,1.000000,0.997822,0.999595,1.000000,1.000000,0.001427,0.000082,0.620467,0.414031,0.000193,0.996765,0.000000,0.000000,0.023808
-87.978371,0.016965,0.000072,6.795403,6.795465,145.065321,145.065300,1.563670,1.493978,0.000073,0.007362,0.697292,0.697290,0.697275,0.454048,0.697211,0.000189,0.449584,0.192838,0.001003,0.999552,0.415641,0.000511,0.999552,0.452702,0.000000,1.000000,0.811086,1.000000,0.998065,0.999649,1.000000,1.000000,0.001451,0.000054,0.607800,0.409832,0.000193,0.996766,0.000000,0.000000,0.023826
-87.977532,0.016658,0.000072,6.807306,6.807368,145.060210,145.060188,1.565662,1.499648,0.000073,0.007362,0.697263,0.697261,0.697248,0.454015,0.697199,0.000189,0.453994,0.197298,0.001003,0.999552,0.424807,0.000511,0.999552,0.462726,0.000000,1.000000,0.815924,1.000000,0.998245,0.999691,1.000000,1.000000,0.001468,0.000042,0.599961,0.403948,0.000193,0.996766,0.000000,0.000000,0.021606
-87.980906,0.018215,0.000071,6.798951,6.799013,145.073703,145.073682,1.559530,1.479034,0.000072,0.007360,0.697380,0.697377,0.697354,0.454148,0.697220,0.000189,0.436495,0.180677,0.001003,0.999553,0.391692,0.000511,0.999553,0.426305,0.000000,1.000000,0.802487,1.000000,0.997713,0.999575,1.000000,1.000000,0.001402,0.000107,0.628888,0.412343,0.000193,0.996765,0.000000,0.000000,0.020527
-87.980752,0.017713,0.000071,6.799300,6.799362,145.071466,145.071444,1.555864,1.478338,0.000072,0.007360,0.697374,0.697372,0.697351,0.454143,0.697236,0.000189,0.439258,0.183122,0.001003,0.999553,0.396351,0.000511,0.999553,0.431478,0.000000,1.000000,0.803431,1.000000,0.997759,0.999584,1.000000,1.000000,0.001407,0.000094,0.624722,0.413219,0.000193,0.996765,0.000000,0.000000,0.021289
-87.984066,0.016917,0.000071,6.778158,6.778219,145.106514,145.106493,1.541162,1.468506,0.000072,0.007357,0.697489,0.697487,0.697469,0.454279,0.697379,0.000189,0.443820,0.187256,0.001002,0.999553,0.404735,0.000511,0.999553,0.440683,0.000000,1.000000,0.809498,1.000000,0.997970,0.999633,1.000000,1.000000,0.001389,0.000074,0.617505,0.405744,0.000193,0.996764,0.000000,0.000000,0.017802
-87.973354,0.015146,0.000073,6.843041,6.843105,145.026636,145.026614,1.567174,1.513195,0.000074,0.007365,0.697118,0.697117,0.697109,0.453848,0.697090,0.000189,0.468448,0.213642,0.001003,0.999552,0.458255,0.000511,0.999552,0.499282,0.000000,1.000000,0.831470,1.000000,0.998719,0.999787,1.000000,1.000000,0.001533,0.000019,0.570430,0.389996,0.000193,0.996767,0.000000,0.000000,0.020731
-87.973983,0.015979,0.000072,6.806344,6.806408,145.035191,145.035170,1.567267,1.505554,0.000074,0.007365,0.697140,0.697139,0.697129,0.453872,0.697102,0.000189,0.462716,0.206820,0.001003,0.999552,0.443636,0.000511,0.999552,0.483431,0.000000,1.000000,0.823113,1.000000,0.998446,0.999724,1.000000,1.000000,0.001493,0.000026,0.582808,0.403359,0.000193,0.996767,0.000000,0.000000,0.029265
-87.977828,0.017811,0.000072,6.802600,6.802662,145.049572,145.049550,1.564380,1.486741,0.000073,0.007362,0.697273,0.697271,0.697251,0.454024,0.697145,0.000189,0.440476,0.184245,0.001003,0.999552,0.398238,0.000511,0.999552,0.433622,0.000000,1.000000,0.801977,1.000000,0.997691,0.999563,1.000000,1.000000,0.001426,0.000089,0.622780,0.418922,0.000193,0.996766,0.000000,0.000000,0.026435
-87.977194,0.017846,0.000072,6.821499,6.821562,145.038955,145.038934,1.566841,1.490109,0.000073,0.007362,0.697251,0.697249,0.697229,0.453998,0.697128,0.000189,0.441564,0.185240,0.001003,0.999552,0.400390,0.000511,0.999552,0.435960,0.000000,1.000000,0.803331,1.000000,0.997775,0.999586,1.000000,1.000000,0.001433,0.000083,0.621134,0.415707,0.000193,0.996766,0.000000,0.000000,0.023788
-87.977677,0.016562,0.000072,6.813128,6.813190,145.052370,145.052348,1.560008,1.493030,0.000073,0.007362,0.697268,0.697266,0.697252,0.454021,0.697198,0.000189,0.452369,0.195633,0.001003,0.999552,0.421201,0.000511,0.999552,0.458826,0.000000,1.000000,0.813242,1.000000,0.998153,0.999669,1.000000,1.000000,0.001455,0.000046,0.602951,0.407662,0.000193,0.996766,0.000000,0.000000,0.022557
-87.972010,0.016119,0.000073,6.850557,6.850621,145.008461,145.008439,1.576600,1.516328,0.000074,0.007366,0.697071,0.697070,0.697060,0.453792,0.697030,0.000189,0.462023,0.206062,0.001003,0.999552,0.442465,0.000511,0.999552,0.482080,0.000000,1.000000,0.822274,1.000000,0.998468,0.999736,1.000000,1.000000,0.001523,0.000027,0.584340,0.400459,0.000193,0.996767,0.000000,0.000000,0.023501
-87.980038,0.017478,0.000071,6.804243,6.804305,145.064590,145.064568,1.555939,1.480253,0.000073,0.007360,0.697350,0.697347,0.697328,0.454114,0.697226,0.000189,0.441395,0.185060,0.001003,0.999553,0.400097,0.000511,0.999553,0.435625,0.000000,1.000000,0.804376,1.000000,0.997805,0.999593,1.000000,1.000000,0.001414,0.000084,0.621409,0.413449,0.000193,0.996765,0.000000,0.000000,0.021858
-87.973692,0.017873,0.000072,6.827394,6.827458,145.020683,145.020661,1.582365,1.508700,0.000073,0.007365,0.697129,0.697128,0.697111,0.453857,0.697038,0.000189,0.447345,0.190705,0.001003,0.999552,0.411310,0.000511,0.999552,0.447959,0.000000,1.000000,0.807550,1.000000,0.997945,0.999624,1.000000,1.000000,0.001474,0.000061,0.611599,0.414150,0.000193,0.996767,0.000000,0.000000,0.026584
-87.980622,0.018168,0.000071,6.809531,6.809593,145.063462,145.063440,1.556412,1.475147,0.000072,0.007360,0.697370,0.697367,0.697343,0.454136,0.697200,0.000189,0.435096,0.179463,0.001003,0.999553,0.389150,0.000511,0.999553,0.423537,0.000000,1.000000,0.800540,1.000000,0.997635,0.999556,1.000000,1.000000,0.001396,0.000115,0.631018,0.414377,0.000193,0.996765,0.000000,0.000000,0.020609
-87.980113,0.019061,0.000071,6.808387,6.808449,145.057795,145.057773,1.563572,1.475456,0.000072,0.007360,0.697352,0.697349,0.697319,0.454113,0.697113,0.000189,0.427794,0.173339,0.001003,0.999553,0.377148,0.000511,0.999553,0.410265,0.000000,1.000000,0.795314,1.000000,0.997392,0.999497,1.000000,1.000000,0.001393,0.000163,0.641373,0.418777,0.000193,0.996765,0.000000,0.000000,0.022350
-87.979490,0.017440,0.000072,6.793031,6.793093,145.072616,145.072595,1.563437,1.490109,0.000073,0.007361,0.697331,0.697329,0.697311,0.454093,0.697228,0.000189,0.445123,0.188523,0.001003,0.999552,0.407163,0.000511,0.999552,0.443356,0.000000,1.000000,0.808158,1.000000,0.997953,0.999627,1.000000,1.000000,0.001435,0.000069,0.615339,0.410389,0.000193,0.996765,0.000000,0.000000,0.022376
-87.982568,0.017607,0.000071,6.785332,6.785393,145.087902,145.087880,1.549512,1.471333,0.000072,0.007358,0.697437,0.697435,0.697413,0.454216,0.697287,0.000189,0.437576,0.181612,0.001002,0.999553,0.393362,0.000511,0.999553,0.428182,0.000000,1.000000,0.802656,1.000000,0.997713,0.999572,1.000000,1.000000,0.001393,0.000102,0.627274,0.413509,0.000193,0.996765,0.000000,0.000000,0.020908
-87.975563,0.017878,0.000072,6.805756,6.805818,145.042749,145.042728,1.578981,1.504559,0.000073,0.007364,0.697194,0.697192,0.697176,0.453933,0.697097,0.000189,0.446098,0.189489,0.001003,0.999552,0.408925,0.000511,0.999552,0.445321,0.000000,1.000000,0.807222,1.000000,0.997918,0.999617,1.000000,1.000000,0.001464,0.000065,0.613654,0.414271,0.000193,0.996766,0.000000,0.000000,0.026655
-87.979526,0.017795,0.000071,6.818549,6.818611,145.054066,145.054044,1.557330,1.479622,0.000072,0.007361,0.697332,0.697329,0.697309,0.454093,0.697194,0.000189,0.439407,0.183267,0.001003,0.999552,0.396608,0.000511,0.999552,0.431776,0.000000,1.000000,0.803147,1.000000,0.997758,0.999585,1.000000,1.000000,0.001409,0.000093,0.624541,0.413010,0.000193,0.996765,0.000000,0.000000,0.020635
-87.978655,0.016947,0.000072,6.809165,6.809227,145.055623,145.055601,1.557190,1.486121,0.000073,0.007361,0.697302,0.697300,0.697284,0.454059,0.697210,0.000189,0.447123,0.190439,0.001003,0.999552,0.410699,0.000511,0.999552,0.447311,0.000000,1.000000,0.808279,1.000000,0.997965,0.999628,1.000000,1.000000,0.001434,0.000062,0.612080,0.411955,0.000193,0.996766,0.000000,0.000000,0.022978
-87.980033,0.016312,0.000072,6.794060,6.794122,145.078281,145.078260,1.553391,1.487633,0.000073,0.007360,0.697349,0.697348,0.697334,0.454117,0.697283,0.000189,0.453070,0.196318,0.001003,0.999553,0.422724,0.000511,0.999553,0.460468,0.000000,1.000000,0.815320,1.000000,0.998214,0.999683,1.000000,1.000000,0.001444,0.000045,0.601681,0.404396,0.000193,0.996765,0.000000,0.000000,0.020835
-87.977192,0.016864,0.000072,6.807862,6.807925,145.053019,145.052997,1.565804,1.497441,0.000073,0.007362,0.697251,0.697249,0.697235,0.454001,0.697178,0.000189,0.451398,0.194658,0.001003,0.999552,0.419284,0.000511,0.999552,0.456707,0.000000,1.000000,0.812381,1.000000,0.998120,0.999662,1.000000,1.000000,0.001461,0.000049,0.604638,0.408776,0.000193,0.996766,0.000000,0.000000,0.023641
-87.978048,0.017789,0.000072,6.814461,6.814523,145.047187,145.047166,1.564046,1.487158,0.000073,0.007362,0.697281,0.697278,0.697259,0.454033,0.697154,0.000189,0.441000,0.184719,0.001003,0.999552,0.399359,0.000511,0.999552,0.434823,0.000000,1.000000,0.803146,1.000000,0.997762,0.999583,1.000000,1.000000,0.001427,0.000086,0.622016,0.415697,0.000193,0.996766,0.000000,0.000000,0.023589
-87.974762,0.016774,0.000072,6.827674,6.827738,145.031103,145.031081,1.572460,1.506192,0.000074,0.007364,0.697167,0.697165,0.697152,0.453902,0.697105,0.000189,0.454587,0.197948,0.001003,0.999552,0.425926,0.000511,0.999552,0.463990,0.000000,1.000000,0.814829,1.000000,0.998218,0.999684,1.000000,1.000000,0.001484,0.000041,0.598861,0.406965,0.000193,0.996767,0.000000,0.000000,0.023872
-87.976951,0.017106,0.000072,6.817217,6.817280,145.044794,145.044772,1.565805,1.495422,0.000073,0.007363,0.697243,0.697241,0.697225,0.453990,0.697159,0.000189,0.448946,0.192228,0.001003,0.999552,0.414381,0.000511,0.999552,0.451333,0.000000,1.000000,0.809890,1.000000,0.998034,0.999644,1.000000,1.000000,0.001453,0.000056,0.608951,0.410531,0.000193,0.996766,0.000000,0.000000,0.023317
-87.979805,0.018757,0.000071,6.830716,6.830778,145.042719,145.042698,1.556814,1.469978,0.000072,0.007360,0.697341,0.697338,0.697310,0.454101,0.697112,0.000189,0.428695,0.174079,0.001003,0.999552,0.378461,0.000511,0.999552,0.411763,0.000000,1.000000,0.795299,1.000000,0.997402,0.999502,1.000000,1.000000,0.001384,0.000157,0.640238,0.417954,0.000193,0.996765,0.000000,0.000000,0.020502
-87.973701,0.017454,0.000072,6.845054,6.845117,145.007876,145.007854,1.573542,1.501287,0.000073,0.007365,0.697130,0.697128,0.697112,0.453858,0.697042,0.000189,0.447929,0.191272,0.001003,0.999552,0.412247,0.000511,0.999552,0.449040,0.000000,1.000000,0.807096,1.000000,0.997938,0.999622,1.000000,1.000000,0.001464,0.000059,0.610709,0.414787,0.000193,0.996767,0.000000,0.000000,0.025627
-87.981081,0.016282,0.000072,6.772038,6.772101,145.098992,145.098971,1.555297,1.490330,0.000073,0.007360,0.697386,0.697384,0.697371,0.454160,0.697323,0.000189,0.454203,0.197469,0.001002,0.999553,0.425186,0.000511,0.999553,0.463131,0.000000,1.000000,0.817340,1.000000,0.998273,0.999695,1.000000,1.000000,0.001450,0.000042,0.599555,0.402453,0.000193,0.996765,0.000000,0.000000,0.021122
